"geoid","neighborhood","parks_mindist_topcode","parks_aland_1mi","library_mindist_topcode","grocery_mindist_topcode","n_grocery_0.5mi","walk_duration","walk_distance","walk_status","transit_duration","transit_distance","transit_status","NAME","variable","median_rent_est","median_rent_moe","tract_aland_for_landuse","singlefamily_aland","multifamily_aland","tract_pct_singlefamily","tract_pct_multifamily","walk_distance_bool","transit_duration_bool","median_rent_bool","parks_aland_1mi_scale","library_mindist_scale","n_grocery_0.5mi_scale","median_rent_bool_score","walk_distance_bool_score","transit_duration_bool_score","parks_aland_1mi_scale_score","library_mindist_scale_score","n_grocery_0.5mi_scale_score","tract_pct_singlefamily_score","tract_pct_multifamily_score","overall_score","avg_nhood_score","avg_nhood_rank"
"17031040300","Lincoln Square",0.0741100010006152,0.208687346696629,0.557646383156443,0.499205714541982,1,165.233333333333,8.05980599242424,"OK",68.5333333333333,10.9237059090909,"OK","Census Tract 403, Cook County, Illinois","DP04_0134",1368,99,8245320.44136143,2087672.50861534,1176673.45856428,0.253194830141815,0.142708032626807,0,0,0,0.217927474756044,0.0818834055863897,0.0909090909090909,0,0,0,0.0217927474756044,0.00818834055863897,0.00909090909090909,0.0126597415070908,0.0142708032626807,0.0660025418949239,0.158405479255081,90
"17031650200","West Lawn",0.257656983169406,0.0746990528610376,0.411408471082527,0.297607358000482,3,209.433333333333,10.2942568712121,"OK",56.1333333333333,12.8070820530303,"OK","Census Tract 6502, Cook County, Illinois","DP04_0134",1036,124,10661248.746825,4831389.53502978,1243702.70240863,0.453172949038321,0.116656381624996,0,0,1,0.0780065308911088,0.110989413624939,0.272727272727273,0.25,0,0,0.00780065308911088,0.0110989413624939,0.0272727272727273,0.0226586474519161,0.0116656381624996,0.330496607338748,0.321925877996461,41
"17031150600","Portage Park",0.364223005416451,0.0886282789404907,0.462408996480847,0.313161881509,2,192.9,9.40693878030303,"OK",63.3166666666667,10.3998899772727,"OK","Census Tract 1506, Cook County, Illinois","DP04_0134",1198,125,7063571.5546509,3507516.81959515,656800.285735618,0.496564208694916,0.0929841625661961,0,0,1,0.0925525065472854,0.098748046238918,0.181818181818182,0.25,0,0,0.00925525065472854,0.0098748046238918,0.0181818181818182,0.0248282104347458,0.00929841625661961,0.321438500151804,0.302977472433446,47
"17031140701","Albany Park",0.381388868721594,0.160291225406735,0.589322734547908,0.190242406547656,10,169.083333333333,8.26299437878788,"OK",49.8833333333333,10.1233797878788,"OK","Census Tract 1407.01, Cook County, Illinois","DP04_0134",1214,65,2417566.41731197,182599.340588997,831852.376559363,0.0755302271248559,0.344086669388913,0,0,1,0.167388500220008,0.0774821371872092,0.909090909090909,0.25,0,0,0.0167388500220008,0.00774821371872092,0.0909090909090909,0.00377651135624279,0.0344086669388914,0.403581332944947,0.302315221217282,49
"17031600900","Bridgeport",0.101350551643387,0.0965424199163436,0.429320255242268,0.430200436564974,1,95.1833333333333,4.65655586363636,"OK",49.2833333333333,4.94425073484848,"OK","Census Tract 6009, Cook County, Illinois","DP04_0134",1082,107,3980782.64977592,994196.559908169,1038915.77012462,0.24974901856652,0.260982791960043,0,0,1,0.100817064916692,0.106358794881492,0.0909090909090909,0.25,0,0,0.0100817064916692,0.0106358794881492,0.00909090909090909,0.012487450928326,0.0260982791960043,0.318394225195058,0.432085819221062,14
"17031530501","West Pullman",0.254044857403755,0.0880839724412976,0.621997576690565,0.330289899175924,1,310.133333333333,15.3528399090909,"OK",55.2166666666667,16.1879628181818,"OK","Census Tract 5305.01, Cook County, Illinois","DP04_0134",1007,316,13954453.4285848,5969255.00807382,1148338.62482616,0.427767023525706,0.0822919099413714,0,0,1,0.0919840995847162,0.0734118374041488,0.0909090909090909,0.25,0,0,0.00919840995847162,0.00734118374041488,0.00909090909090909,0.0213883511762853,0.00822919099413714,0.305248044960218,0.219687978193267,83
"17031250400","Galewood",0.0846729809754364,0.0966010486357568,0.408394662689276,0.530849754907778,0,177.233333333333,8.61904008333333,"OK",47.45,9.7517998030303,"OK","Census Tract 2504, Cook County, Illinois","DP04_0134",1055,100,14077346.6622679,2155281.57848997,2598414.17837143,0.153102827556762,0.184581245366079,0,0,1,0.100878289561943,0.111808476303531,0,0.25,0,0,0.0100878289561943,0.0111808476303531,0,0.0076551413778381,0.0184581245366079,0.297381942500993,0.24149494906354,72
"17031550100","Hegewisch",0.847554872932598,0.0227301844508391,0.805918980972706,0.913562763517106,0,360.733333333333,17.9613562575758,"OK",84.7666666666667,19.0183086893939,"OK","Census Tract 5501, Cook County, Illinois","DP04_0134",882,459,89279909.453097,7736063.04025812,1282840.9728759,0.08664953949491,0.0143687530681227,0,0,1,0.0237366173681409,0.0566582820901804,0,0.25,0,0,0.00237366173681409,0.00566582820901804,0,0.0043324769747455,0.00143687530681227,0.26380884222739,0.266725535055389,62
"17031242400","Ukrainian Village",0.130346218628861,0.15960200599294,0.868956784855032,0.178212033376307,5,74.9666666666667,3.58158366666667,"OK",38.05,5.64080786363636,"OK","Census Tract 2424, Cook County, Illinois","DP04_0134",1596,103,3531943.93006444,75865.9671999843,1292560.71004279,0.0214799466532302,0.365962975527533,0,1,0,0.166668763979269,0.0525480504457999,0.454545454545455,0,0,0.15,0.0166668763979269,0.00525480504457999,0.0454545454545455,0.00107399733266151,0.0365962975527533,0.255046521782467,0.202362545276664,88
"17031160200","Irving Park",0.189849541619754,0.0321341423568857,0.652400707486417,0.266599550588525,2,171.283333333333,8.32078190151515,"OK",44.1833333333333,9.20375039393939,"OK","Census Tract 1602, Cook County, Illinois","DP04_0134",1058,127,10284570.8287499,3192793.21994361,856895.00315811,0.310444963927747,0.0833184988879375,0,1,1,0.033556957851726,0.0699907042432706,0.181818181818182,0.25,0,0.15,0.0033556957851726,0.00699907042432706,0.0181818181818182,0.0155222481963873,0.00833184988879375,0.452390682476499,0.297351779920299,53
"17031190701","Belmont Cragin",0.164986412229628,0.0521557788893799,0.713466579017651,0.289988253129081,6,172.516666666667,8.3984533030303,"OK",61.4,8.79053853787879,"OK","Census Tract 1907.01, Cook County, Illinois","DP04_0134",1102,111,2934068.40547335,650108.922253563,781610.784961808,0.221572517205399,0.266391466369276,0,0,1,0.0544650999076635,0.0640001736712781,0.545454545454545,0.25,0,0,0.00544650999076635,0.00640001736712781,0.0545454545454545,0.01107862586027,0.0266391466369276,0.354109754400546,0.339322718491781,37
"17031140301","Albany Park",0.219472817363529,0.11667074127044,0.660054910780598,0.148287883108134,6,173.383333333333,8.44878437121212,"OK",58.4,12.07759225,"OK","Census Tract 1403.01, Cook County, Illinois","DP04_0134",1250,146,1764881.78517359,300351.361718219,577817.031738635,0.170182141513051,0.327397016951932,0,0,1,0.121836615518163,0.0691790701349093,0.545454545454545,0.25,0,0,0.0121836615518163,0.00691790701349093,0.0545454545454545,0.00850910707565256,0.0327397016951932,0.364895831881608,0.302315221217282,49
"17031811600","O'Hare",1.001,0,1.54715945459404,0.988115284792856,0,301.033333333333,14.7712364545455,"OK",71.6166666666667,19.0717466136364,"OK","Census Tract 8116, Cook County, Illinois","DP04_0134",1041,145,31523510.5020267,6131716.42105865,1637809.4998419,0.194512486820414,0.0519551748443944,0,0,1,0,0.0295134317475788,0,0.25,0,0,0,0.00295134317475788,0,0.00972562434102071,0.00519551748443944,0.267872485000218,0.231907676385003,77
"17031200100","Hermosa",0.193360552034824,0.0615701185754857,0.916951752932333,0.242724316142748,5,151.15,7.35082143939394,"OK",52.3333333333333,8.18408023484848,"OK","Census Tract 2001, Cook County, Illinois","DP04_0134",988,78,6290703.19656062,2365017.26662952,784774.590386651,0.375954355615215,0.124751488961635,0,0,1,0.0642962818492843,0.0497975872991782,0.454545454545455,0.25,0,0,0.00642962818492843,0.00497975872991782,0.0454545454545455,0.0187977177807607,0.0124751488961635,0.338136799046316,0.336384749816312,39
"17031243400","West Town",0.213992904317737,0.0669050147204907,0.493377736047615,0.240709112802124,2,46.0666666666667,2.19095489393939,"OK",24.0666666666667,2.26054846969697,"OK","Census Tract 2434, Cook County, Illinois","DP04_0134",1618,277,3512396.14738578,186723.378242133,1059460.78854414,0.0531612524347826,0.30163476558095,0,1,0,0.0698673931953727,0.0925497476468528,0.181818181818182,0,0,0.15,0.00698673931953727,0.00925497476468528,0.0181818181818182,0.00265806262173913,0.030163476558095,0.217245071445875,0.221074566145004,82
"17031160900","Irving Park",0.128488664045653,0.042059059200108,0.310100637131688,0.417326274232443,1,151.616666666667,7.37754040151515,"OK",44.3166666666667,8.38851136363636,"OK","Census Tract 1609, Cook County, Illinois","DP04_0134",1213,87,7099262.68865943,2093227.65394571,769649.594080208,0.294851415667361,0.108412609567141,0,1,1,0.0439213239670871,0.147248923408021,0.0909090909090909,0.25,0,0.15,0.00439213239670871,0.0147248923408021,0.00909090909090909,0.0147425707833681,0.0108412609567141,0.453791765568502,0.297351779920299,53
"17031834600","Englewood",0.14562624642055,0.0347790145003432,0.392824304781166,0.183168859844792,1,152.483333333333,7.45396906060606,"OK",39.8833333333333,7.46204688636364,"OK","Census Tract 8346, Cook County, Illinois","DP04_0134",690,72,16888505.9620085,1306457.88630708,1233173.22833331,0.0773578130147222,0.0730184914584741,0,1,1,0.0363189379928325,0.116240223453637,0.0909090909090909,0.25,0,0.15,0.00363189379928325,0.0116240223453637,0.00909090909090909,0.00386789065073611,0.00730184914584741,0.43551656503214,0.347454303292361,35
"17031843100","North Lawndale",0,0.27005291937811,0.549577478860245,0.246635671303588,1,104.933333333333,4.99831003030303,"OK",41.05,7.09792335606061,"OK","Census Tract 8431, Cook County, Illinois","DP04_0134",1105,103,10924919.3887893,133987.241861911,776658.307560648,0.0122643689251751,0.0710905298173296,0,1,1,0.28201015395592,0.0830856189021419,0.0909090909090909,0.25,0,0.15,0.028201015395592,0.00830856189021419,0.00909090909090909,0.000613218446258757,0.00710905298173296,0.453322757804707,0.39745789575415,24
"17031240900","Humboldt Park",0,0.339462920832707,0.430670586535804,0.384200203252744,2,97.7166666666667,4.69570225,"OK",47.9666666666667,6.50637796212121,"OK","Census Tract 2409, Cook County, Illinois","DP04_0134",1268,114,10767748.12593,122953.661393567,429068.180905289,0.0114186977588639,0.039847531339635,0,0,0,0.35449344812422,0.106025315852366,0.181818181818182,0,0,0,0.035449344812422,0.0106025315852366,0.0181818181818182,0.000570934887943195,0.0039847531339635,0.0687893826013835,0.378846497764744,28
"17031310600","Lower West Side",0.065278356209349,0.0897503927510147,0.120388367878514,0.0942764978568371,3,77.4333333333333,3.68473128787879,"OK",32.7166666666667,5.085302,"OK","Census Tract 3106, Cook County, Illinois","DP04_0134",1027,117,5850121.85568261,211611.54490446,1351323.05365204,0.0361721601916561,0.230990582245634,0,1,1,0.0937243046126077,0.379289010810918,0.272727272727273,0.25,0,0.15,0.00937243046126077,0.0379289010810918,0.0272727272727273,0.00180860800958281,0.0230990582245634,0.499481725049226,0.428896666318064,16
"17031671300","Englewood",0.0129848951382273,0.131905383035978,0.400599797282285,0.383611004077816,2,194.816666666667,9.60453482575758,"OK",61.85,11.8433353030303,"OK","Census Tract 6713, Cook County, Illinois","DP04_0134",679,240,5219564.41367149,1751847.49987923,479006.139596634,0.33563097627278,0.0917712861904689,0,0,1,0.137745807241238,0.113984044114746,0.181818181818182,0.25,0,0,0.0137745807241238,0.0113984044114746,0.0181818181818182,0.016781548813639,0.00917712861904689,0.319313480750102,0.347454303292361,35
"17031251400","Austin",0.217082733325236,0.0615587869041795,0.253869409034724,0.535983239432362,0,163.05,7.95541562878788,"OK",38.45,7.84729703787879,"OK","Census Tract 2514, Cook County, Illinois","DP04_0134",701,599,7406738.9307313,1780525.64868313,1630730.37542138,0.240392656651573,0.220168469642601,0,1,1,0.06428444844131,0.179864069244895,0,0.25,0,0.15,0.006428444844131,0.0179864069244895,0,0.0120196328325787,0.0220168469642601,0.458451331565459,0.368089115064338,31
"17031190702","Belmont Cragin",0.164751303144019,0.042611406506993,0.931943059206757,0.199570851055712,7,170.55,8.29965528030303,"OK",68.95,8.41398758333333,"OK","Census Tract 1907.02, Cook County, Illinois","DP04_0134",1141,79,4182990.82176811,692655.374837848,1608331.9936769,0.165588547608878,0.384493311653282,0,0,1,0.0444981277632115,0.0489965395575224,0.636363636363636,0.25,0,0,0.00444981277632115,0.00489965395575224,0.0636363636363636,0.00827942738044391,0.0384493311653282,0.369714588914209,0.339322718491781,37
"17031430102","South Shore",0,0.489104278870903,0.4382591793795,0.44935679128097,1,207.7,10.329675030303,"OK",35.6333333333333,9.7194885,"OK","Census Tract 4301.02, Cook County, Illinois","DP04_0134",862,106,4784084.57848912,141736.148304235,1016987.59975433,0.029626597519101,0.212577261766451,0,1,1,0.510760532796756,0.104189454811721,0.0909090909090909,0.25,0,0.15,0.0510760532796756,0.0104189454811721,0.00909090909090909,0.00148132987595505,0.0212577261766451,0.493324963904357,0.449738192413366,4
"17031821600","Ashburn",0.609033033714956,0.0321681561320202,0.567711189940793,0.422379502711052,1,270.033333333333,13.2936157121212,"OK",71.55,15.2260801818182,"OK","Census Tract 8216, Cook County, Illinois","DP04_0134",1323,299,38211736.3599216,8735999.59164612,218812.542478085,0.228620848562351,0.00572631770556197,0,0,0,0.0335924776675621,0.0804317155885978,0.0909090909090909,0,0,0,0.00335924776675621,0.00804317155885978,0.00909090909090909,0.0114310424281176,0.000572631770556197,0.0324970026151988,0.142600181729719,91
"17031811100","O'Hare",1.001,0,1.53344618220741,0.988115284792856,0,241.166666666667,11.765042530303,"OK",50.5666666666667,13.6198355984848,"OK","Census Tract 8111, Cook County, Illinois","DP04_0134",982,39,39409328.1775867,5298007.63452554,1949158.6474208,0.13443537049532,0.0494593218802788,0,0,1,0,0.0297773638850837,0,0.25,0,0,0,0.00297773638850837,0,0.00672176852476602,0.00494593218802789,0.264645437101302,0.231907676385003,77
"17031600600","Bridgeport",0.17503617568781,0.0967557451518761,0.816946288812253,0.140566063532291,1,86.0166666666667,4.18369237121212,"OK",40,4.41235697727273,"OK","Census Tract 6006, Cook County, Illinois","DP04_0134",916,148,4372293.3951501,840081.085226743,841984.504549043,0.192137400056133,0.192572736651891,0,1,1,0.101039835633831,0.0558934970280233,0.0909090909090909,0.25,0,0.15,0.0101039835633831,0.00558934970280233,0.00909090909090909,0.00960687000280667,0.0192572736651891,0.45364838602509,0.432085819221062,14
"17031580300","Brighton Park",0.609379049533468,0.0153671254917352,0.76278570726303,0.759674563207878,0,150.483333333333,7.38499685606061,"OK",47.8666666666667,8.49600858333333,"OK","Census Tract 5803, Cook County, Illinois","DP04_0134",925,252,5080575.7536149,809908.563339204,600411.16431604,0.159412752139941,0.118177780124396,0,0,1,0.0160475414809957,0.0598621402197259,0,0.25,0,0,0.00160475414809957,0.00598621402197259,0,0.00797063760699703,0.0118177780124396,0.277379383789509,0.380246778498688,27
"17031821700","Mount Greenwood",0.956740595847485,0.000512021059301105,1.33947751026718,0.988115284792856,0,293.183333333333,14.4475020530303,"OK",70.15,16.8292179090909,"OK","Census Tract 8217, Cook County, Illinois","DP04_0134",1140,103,16589998.9875462,9188110.81024806,352933.091347998,0.553834320131388,0.0212738464669551,0,0,1,0.000534692008124548,0.0340894002443344,0,0.25,0,0,5.34692008124548e-05,0.00340894002443344,0,0.0276917160065694,0.00212738464669551,0.283281509878511,0.263503841326317,63
"17031491200","Roseland",0.4630272459854,0.0801147203802974,0.806509833167957,0.390741124878807,1,287.366666666667,14.2269152727273,"OK",68.2333333333333,15.5293093333333,"OK","Census Tract 4912, Cook County, Illinois","DP04_0134",1087,98,6989186.62657809,3443716.25898787,217711.232128384,0.492720604410862,0.0311497236746382,0,0,1,0.0836619899559381,0.0566167740155415,0.0909090909090909,0.25,0,0,0.00836619899559381,0.00566167740155415,0.00909090909090909,0.0246360302205431,0.00311497236746382,0.300869788076064,0.244229037917436,71
"17031220500","Logan Square",0.14528876828402,0.0356871935487825,0.25161528796799,0.362360357654959,2,111.8,5.40282268939394,"OK",32.9,6.03475721212121,"OK","Census Tract 2205, Cook County, Illinois","DP04_0134",1555,178,3739232.39718674,318877.212671923,1165444.45486735,0.0852787895483132,0.311680134068208,0,1,0,0.0372673288262281,0.181475399744356,0.181818181818182,0,0,0.15,0.00372673288262281,0.0181475399744356,0.0181818181818182,0.00426393947741566,0.0311680134068208,0.225488043923113,0.291951533669141,55
"17031843400","North Lawndale",0.759741837204661,0.0373205467124645,0.627561045140277,0.365136738360911,2,140.233333333333,6.7344211969697,"OK",42.2333333333333,8.39348233333333,"OK","Census Tract 8434, Cook County, Illinois","DP04_0134",632,120,7019533.99178219,412235.862735087,580977.894832157,0.0587269558374807,0.0827658781212985,0,1,1,0.0389730025816353,0.0727610251136216,0.181818181818182,0.25,0,0.15,0.00389730025816353,0.00727610251136216,0.0181818181818182,0.00293634779187404,0.00827658781212985,0.440568156555348,0.39745789575415,24
"17031430600","South Shore",0.297526581148147,0.409667109213472,0.408242716162676,0.165512354141736,2,208.716666666667,10.3737923863636,"OK",43.8,10.206643530303,"OK","Census Tract 4306, Cook County, Illinois","DP04_0134",814,210,3596372.99236614,1168768.36950517,514550.524350438,0.324985303800818,0.143074849422641,0,1,1,0.427806093731615,0.111850091031599,0.181818181818182,0.25,0,0.15,0.0427806093731615,0.0111850091031599,0.0181818181818182,0.0162492651900409,0.0143074849422641,0.502704186790445,0.449738192413366,4
"17031810502","Dunning",0.711124240354383,0.0109631174977078,1.14339011432887,0.988115284792856,0,241.166666666667,11.7886546363636,"OK",64.05,14.5879319469697,"OK","Census Tract 8105.02, Cook County, Illinois","DP04_0134",1164,158,19230666.1921506,6123179.3469928,712345.377709007,0.318407032071105,0.0370421581130541,0,0,1,0.0114485355703066,0.0399356128704894,0,0.25,0,0,0.00114485355703066,0.00399356128704894,0,0.0159203516035552,0.00370421581130541,0.27476298225894,0.24617143092594,70
"17031823200","Mount Greenwood",1.001,0,1.54715945459404,0.988115284792856,0,390.983333333333,19.3028967045455,"OK",109.116666666667,21.6181258409091,"OK","Census Tract 8232, Cook County, Illinois","DP04_0134",1125,298,82420805.2077928,12776666.8696167,1097388.70006239,0.155017496339731,0.0133144622561711,0,0,1,0,0.0295134317475788,0,0.25,0,0,0,0.00295134317475788,0,0.00775087481698653,0.00133144622561711,0.262033664217362,0.263503841326317,63
"17031030604","Edgewater",0.0272396128165875,0.246829437623848,0.465849557697921,0.0209053635162938,4,149.466666666667,7.55835942424242,"OK",33.5833333333333,7.44837671969697,"OK","Census Tract 306.04, Cook County, Illinois","DP04_0134",1134,38,1482761.04317147,36495.9381824592,488544.818597373,0.0246134994917309,0.32948317656932,0,1,1,0.257758397374307,0.0980187363307356,0.363636363636364,0.25,0,0.15,0.0257758397374307,0.00980187363307356,0.0363636363636364,0.00123067497458654,0.032948317656932,0.506120342365659,0.449288040831697,5
"17031811500","O'Hare",1.001,0,1.54715945459404,0.988115284792856,0,285.716666666667,14.0019788939394,"OK",70.8666666666667,15.3273636893939,"OK","Census Tract 8115, Cook County, Illinois","DP04_0134",1136,374,30307615.1944327,10193734.1087642,224225.428820332,0.336342336517349,0.00739831977481094,0,0,1,0,0.0295134317475788,0,0.25,0,0,0,0.00295134317475788,0,0.0168171168258674,0.000739831977481094,0.270508291978106,0.231907676385003,77
"17031590600","Mckinley Park",0.119812741678079,0.132535739811762,0.24412306836482,0.197240533306735,3,117.9,5.77253856060606,"OK",40.2166666666667,7.02646566666667,"OK","Census Tract 5906, Cook County, Illinois","DP04_0134",927,72,3638687.00265843,885096.12463866,1171087.25027027,0.243246018135665,0.321843359820363,0,1,1,0.138404074560826,0.187044941191484,0.272727272727273,0.25,0,0.15,0.0138404074560826,0.0187044941191484,0.0272727272727273,0.0121623009067832,0.0321843359820363,0.504164265736778,0.465290765371127,3
"17031814200","Little Village",0.689880069220151,0.0371231953915755,1.16912876780884,0.720168079529253,0,166.5,8.00450395454545,"OK",65.3333333333333,10.7683631060606,"OK","Census Tract 8142, Cook County, Illinois","DP04_0134",979,82,26440674.5232445,1986243.74929572,2523984.32190138,0.0751207669664242,0.0954583938349415,0,0,1,0.0387669130621609,0.039056420663877,0,0.25,0,0,0.00387669130621609,0.0039056420663877,0,0.00375603834832121,0.00954583938349415,0.271084211104419,0.440913210827454,7
"17031060100","Lake View",0.015514539086983,0.0375293410924233,0.63879451772331,0.27666985938991,1,115.216666666667,5.6507498030303,"OK",43.0666666666667,6.91213336363636,"OK","Census Tract 601, Cook County, Illinois","DP04_0134",1571,239,3521334.85667384,969728.462741533,953742.282184933,0.275386608264093,0.270846801285412,0,1,0,0.0391910418288055,0.0714814916203782,0.0909090909090909,0,0,0.15,0.00391910418288055,0.00714814916203782,0.00909090909090909,0.0137693304132046,0.0270846801285412,0.211012172977573,0.250535371511878,69
"17031252201","Austin",0.0658418155112427,0.167574154566787,1.11430997561292,0.249184444087426,3,145.483333333333,7.04697091666667,"OK",41.8833333333333,7.75409135606061,"OK","Census Tract 2522.01, Cook County, Illinois","DP04_0134",988,62,4162917.82938981,1019506.57717684,799768.7427769,0.244901921911411,0.19211735027067,0,1,1,0.174993898370882,0.0409778122471408,0.272727272727273,0.25,0,0.15,0.0174993898370882,0.00409778122471408,0.0272727272727273,0.0122450960955705,0.019211735027067,0.480326729457167,0.368089115064338,31
"17031240500","Wicker Park",0.0679938155011784,0.151809525874447,0.172282158826197,0.133055912017294,1,80.9833333333333,3.88854104545455,"OK",30.1666666666667,4.15448792424242,"OK","Census Tract 2405, Cook County, Illinois","DP04_0134",2373,281,2532785.47136152,248260.06761521,825957.629541842,0.0980185927400145,0.326106430600236,0,1,0,0.158531253290714,0.265041866649973,0.0909090909090909,0,0,0.15,0.0158531253290714,0.0265041866649973,0.00909090909090909,0.00490092963700072,0.0326106430600236,0.238959793782002,0.240183938899575,73
"17031460100","South Chicago",0.406604139250341,0.134102701661906,1.02146290030285,0.728301070802557,0,256.166666666667,12.7840913181818,"OK",57.2666666666667,12.2615181287879,"OK","Census Tract 4601, Cook County, Illinois","DP04_0134",901,189,32208048.7558757,1306346.76023004,1595993.57258894,0.0405596368203375,0.0495526315389655,0,0,1,0.140040417369561,0.0447025388315564,0,0.25,0,0,0.0140040417369561,0.00447025388315564,0,0.00202798184101688,0.00495526315389655,0.275457540615025,0.311508398905259,43
"17031160501","Irving Park",0.550914650499755,0.158242251285468,0.504348386677484,0.185350427235331,3,154.683333333333,7.53226183333333,"OK",47.1666666666667,7.98586281818182,"OK","Census Tract 1605.01, Cook County, Illinois","DP04_0134",1185,116,3730149.84677577,841702.981213421,1208701.10341676,0.225648570644143,0.324035535586196,0,0,1,0.165248802901716,0.0905365936958608,0.272727272727273,0.25,0,0,0.0165248802901716,0.00905365936958608,0.0272727272727273,0.0112824285322071,0.0324035535586196,0.346537249023312,0.297351779920299,53
"17031813500","Austin",0.91030707374832,0.0225869537523147,1.54715945459404,0.821384652544041,0,180.883333333333,8.72094496212121,"OK",54.8833333333333,10.0363878181818,"OK","Census Tract 8135, Cook County, Illinois","DP04_0134",931,76,8875974.40603638,3578418.03596918,1535691.31479302,0.403157768631641,0.173016645220228,0,0,1,0.0235870447901622,0.0295134317475788,0,0.25,0,0,0.00235870447901622,0.00295134317475788,0,0.0201578884315821,0.0173016645220228,0.292769600607379,0.368089115064338,31
"17031460500","South Chicago",0.216384841454598,0.0503047919368291,0.69321290325354,0.586469299637206,0,228.083333333333,11.2816157272727,"OK",49.8833333333333,11.1884100454545,"OK","Census Tract 4605, Cook County, Illinois","DP04_0134",778,36,13752354.4415438,6340258.61321362,1307763.93519591,0.461030774051361,0.095093821262005,0,0,1,0.0525321561103466,0.0658700736115433,0,0.25,0,0,0.00525321561103466,0.00658700736115433,0,0.0230515387025681,0.0095093821262005,0.294401143800958,0.311508398905259,43
"17031730700","Washington Heights",0.115725362951145,0.0808660805173,1.26886935168137,0.450660261734258,1,273.283333333333,13.4856194166667,"OK",61.65,15.1154761060606,"OK","Census Tract 7307, Cook County, Illinois","DP04_0134",NA,NA,10637722.3003452,3604460.79740027,119534.593998147,0.338837647348936,0.011236859792276,0,0,NA,0.0844466183480339,0.0359863565979238,0.0909090909090909,NA,0,0,0.00844466183480339,0.00359863565979238,0.00909090909090909,0.0169418823674468,0.0011236859792276,NA,0.302694624407637,48
"17031520100","East Side",0,0.296768628504573,1.1908772577844,0.988115284792856,0,285.9,14.1653995227273,"OK",65.7,14.4996972348485,"OK","Census Tract 5201, Cook County, Illinois","DP04_0134",870,70,27022815.2546659,1052955.81058241,600605.676014116,0.0389654371929515,0.0222258735943663,0,0,1,0.309908764573222,0.0383431496968339,0,0.25,0,0,0.0309908764573222,0.00383431496968339,0,0.00194827185964757,0.00222258735943663,0.28899605064609,0.253700500109785,66
"17031842800","Brighton Park",0.750538724239101,0.0129353300748247,0.574472739208313,0.302809874791333,3,157.05,7.69568246212121,"OK",46.1833333333333,10.2420616893939,"OK","Census Tract 8428, Cook County, Illinois","DP04_0134",997,86,16346744.4518731,1237890.22513747,2393590.32421573,0.0757270188435367,0.146426117522224,0,0,1,0.0135080725447164,0.0794850335782854,0.272727272727273,0.25,0,0,0.00135080725447164,0.00794850335782854,0.0272727272727273,0.00378635094217684,0.0146426117522224,0.305001000579427,0.380246778498688,27
"17031040600","Lincoln Square",0.170567723919755,0.156328342276956,0.269267619031874,0.223346622980768,3,138.616666666667,6.75741193181818,"OK",46.2833333333333,8.37981216666667,"OK","Census Tract 406, Cook County, Illinois","DP04_0134",1470,122,3562634.21962368,548540.29151332,1002470.81424556,0.153970421238266,0.281384714917899,0,0,0,0.163250151024924,0.169578448125161,0.272727272727273,0,0,0,0.0163250151024924,0.0169578448125161,0.0272727272727273,0.0076985210619133,0.0281384714917899,0.096392579741439,0.158405479255081,90
"17031250300","Austin",0.345462080349026,0.0646849610859845,0.480118677034834,0.332400518446961,3,160.35,7.78143168939394,"OK",55.35,8.98067812878788,"OK","Census Tract 2503, Cook County, Illinois","DP04_0134",1083,67,6652037.89292496,1113121.83128835,1881810.34053837,0.167335461584224,0.282892306211882,0,0,1,0.0675490414119547,0.0951056210680789,0.272727272727273,0.25,0,0,0.00675490414119547,0.00951056210680789,0.0272727272727273,0.00836677307921121,0.0282892306211882,0.33019419722113,0.368089115064338,31
"17031838200","Little Italy, UIC",0.277621238271382,0.0994934936996534,0.744760903145743,0.527610921098012,0,73.9333333333333,3.47657193181818,"OK",26.2333333333333,3.81211238636364,"OK","Census Tract 8382, Cook County, Illinois","DP04_0134",1441,201,12445114.9581045,196904.749580325,344418.531524243,0.0158218506010744,0.0276749979958965,0,1,0,0.103898804502707,0.0613109318345175,0,0,0,0.15,0.0103898804502707,0.00613109318345175,0,0.000791092530053718,0.00276749979958965,0.170079565963366,0.290306385514757,57
"17031833100","West Loop",0.126480598011643,0.0709454204408851,0.344578597292644,0.306379469371941,2,47.5333333333333,2.21083877272727,"OK",24.7333333333333,2.36307471969697,"OK","Census Tract 8331, Cook County, Illinois","DP04_0134",2348,175,9909546.12640309,392480.242434636,1790302.20398215,0.0396062783732252,0.180664399877211,0,1,0,0.0740866974779436,0.13251544154091,0.181818181818182,0,0,0.15,0.00740866974779436,0.013251544154091,0.0181818181818182,0.00198031391866126,0.0180664399877211,0.208888785990086,0.29140496476136,56
"17031561000","Garfield Ridge",0.332718861384398,0.0730714736283293,0.661495572551111,0.988115284792856,0,254.75,12.4777553106061,"OK",67.7333333333333,14.7494884621212,"OK","Census Tract 5610, Cook County, Illinois","DP04_0134",931,74,14297546.9275959,8800337.4701269,313109.837743109,0.615513802101343,0.0218995495750933,0,0,1,0.0763068867211864,0.0690284060249764,0,0.25,0,0,0.00763068867211865,0.00690284060249764,0,0.0307756901050672,0.00218995495750933,0.297499174337193,0.23008767128093,79
